Id,SalePrice
2443,131406.056303
2444,130135.441878
2445,92708.0988524
2446,138596.532494
2447,179999.192613
2448,128072.660528
2449,110841.611675
2450,157031.608869
2451,111822.646745
2452,192846.216066
2453,91995.1139023
2454,117591.625663
2455,120783.72478
2456,135181.964133
2457,142476.607684
2458,132509.138282
2459,110584.789166
2460,142567.429113
2461,131589.583566
2462,136146.360645
2463,129681.856669
2464,167036.26328
2465,137095.633251
2466,121505.874229
2467,124067.379252
2468,91515.9549598
2469,86564.0095647
2470,198595.533488
2471,214897.815666
2472,149579.941242
2473,116259.912785
2474,72707.5045233
2475,195998.48112
2476,115905.472163
2477,129679.824204
2478,152952.658479
2479,105042.748057
2480,151580.494452
2481,119502.59153
2482,122946.69648
2483,108773.281907
2484,117555.046767
2485,127746.321402
2486,147257.947566
2487,160540.212862
2488,169649.153434
2489,159292.182932
2490,142770.952027
2491,93986.978794
2492,213521.444445
2493,161712.278577
2494,146169.642372
2495,84744.2799397
2496,241513.042343
2497,148547.762941
2498,111574.414181
2499,84838.0042621
2500,123856.142584
2501,137972.988324
2502,143795.114364
2503,99202.0734543
2504,164183.003904
2505,232238.846598
2506,243695.40952
2507,268331.485986
2508,243708.788513
2509,219354.658755
2510,218913.238927
2511,173900.295792
2512,205719.265576
2513,229281.751102
2514,258816.043467
2515,153577.777965
2516,179649.918419
2517,150424.905623
2518,162783.72162
2519,242892.142106
2520,222320.828837
2521,186229.498251
2522,224964.529088
2523,112934.934025
2524,138763.433475
2525,152335.677426
2526,143267.714833
2527,120319.069602
2528,133627.965459
2529,144446.931558
2530,130609.381579
2531,256517.188699
2532,223066.589777
2533,190947.725645
2534,239645.895291
2535,283667.342335
2536,227726.934425
2537,253004.98913
2538,182096.360597
2539,187808.952472
2540,181609.428642
2541,182214.330301
2542,162739.222361
2543,113060.66043
2544,113175.233159
2545,138424.958579
2546,120192.422511
2547,129932.286048
2548,152060.785048
2549,154535.709866
2550,576647.281594
2551,138801.158158
2552,128243.985785
2553,71967.5824578
2554,91867.5183869
2555,117940.137212
2556,97174.1792169
2557,102481.971167
2558,142644.44928
2559,144105.716629
2560,157970.824503
2561,147609.977261
2562,143723.465969
2563,146845.300642
2564,213690.451778
2565,144516.433605
2566,159134.256548
2567,142584.493154
2568,199318.454513
2569,240324.068827
2570,116566.771064
2571,192099.911133
2572,146672.053009
2573,217387.608824
2574,303586.139669
2575,131946.144563
2576,113591.145869
2577,142696.590866
2578,78557.8994583
2579,57253.7997535
2580,88927.9481645
2581,102711.713705
2582,113387.96518
2583,276589.505006
2584,176234.376929
2585,189993.218928
2586,220540.378652
2587,198399.415294
2588,136099.712476
2589,150691.741179
2590,193244.091276
2591,235308.67161
2592,209416.69011
2593,239717.745615
2594,187742.41174
2595,206984.670488
2596,281258.449184
2597,188554.718957
2598,287632.643954
2599,332988.211217
2600,133792.248261
2601,138799.572568
2602,82907.4892048
2603,92099.8247151
2604,90420.8773953
2605,80180.751925
2606,142634.67055
2607,202182.988242
2608,188658.158079
2609,174550.896917
2610,108442.661101
2611,115444.954782
2612,168719.340538
2613,127677.999088
2614,123713.38619
2615,153474.166762
2616,145692.048647
2617,178470.381304
2618,192588.583697
2619,195122.285597
2620,186649.075779
2621,171396.126757
2622,173412.426953
2623,235923.189351
2624,309933.45262
2625,283443.74531
2626,177129.320253
2627,164508.595963
2628,506787.490503
2629,504514.834942
2630,398851.059971
2631,482382.86256
2632,419610.562148
2633,312132.588296
2634,441529.03701
2635,155814.986198
2636,173165.708848
2637,177153.109966
2638,258892.373047
2639,193664.248653
2640,148552.741881
2641,103266.612547
2642,181934.42762
2643,107894.448731
2644,118415.421976
2645,112629.640112
2646,96520.0635113
2647,105856.405094
2648,143037.824503
2649,158709.446382
2650,126787.375589
2651,139678.713181
2652,409725.437975
2653,256304.073064
2654,265977.580438
2655,412718.066409
2656,336305.520272
2657,358219.636311
2658,305728.413972
2659,311546.287592
2660,383322.221903
2661,347811.842908
2662,370224.843411
2663,309422.869093
2664,279052.824758
2665,331751.562197
2666,279373.008818
2667,175971.791772
2668,180666.266376
2669,182038.266902
2670,266802.683877
2671,187077.202545
2672,197717.95971
2673,197076.345542
2674,196972.899063
2675,175048.261785
2676,194576.578977
2677,199784.148332
2678,234587.411438
2679,287999.552939
2680,294782.281182
2681,393601.259887
2682,322323.63215
2683,504518.393897
2684,320282.294484
2685,324546.527031
2686,245572.409121
2687,311710.998478
2688,216271.195553
2689,209098.473926
2690,415158.860792
2691,190237.280118
2692,144679.530442
2693,201948.60447
2694,137736.403313
2695,194230.96193
2696,185288.699322
2697,182908.470731
2698,188288.289316
2699,171149.007588
2700,155871.533112
2701,149302.572155
2702,109877.846363
2703,128117.646781
2704,141275.389259
2705,113028.474248
2706,107929.071608
2707,118864.312924
2708,133468.182478
2709,102894.849909
2710,128400.297269
2711,235857.337396
2712,392649.125181
2713,171277.273115
2714,151889.440452
2715,166661.989617
2716,146319.402744
2717,203341.286101
2718,219634.512595
2719,153473.362232
2720,179612.611278
2721,131098.366418
2722,154172.382438
2723,137596.090186
2724,126376.747174
2725,129765.577686
2726,146216.774931
2727,174733.930818
2728,194322.087843
2729,149496.751153
2730,149227.569503
2731,135844.767576
2732,133962.551559
2733,159690.789333
2734,131972.185322
2735,136416.888287
2736,137574.509978
2737,121747.986855
2738,139455.155679
2739,155867.287052
2740,137364.570298
2741,147304.354557
2742,158383.165594
2743,157825.398754
2744,166518.896965
2745,142366.793286
2746,140063.073218
2747,150810.35182
2748,128265.16606
2749,129773.034574
2750,123536.64274
2751,137394.018652
2752,194679.33884
2753,142183.687113
2754,193359.320558
2755,143333.937826
2756,97122.6206173
2757,74338.2403571
2758,92390.2132562
2759,168919.953082
2760,121311.745964
2761,139480.409053
2762,141353.906395
2763,185084.400692
2764,149630.044457
2765,295916.534018
2766,129173.701462
2767,89725.8595964
2768,128261.912585
2769,132962.347904
2770,138173.499203
2771,102725.044053
2772,109691.474542
2773,172292.140732
2774,143322.280535
2775,111491.389084
2776,147347.391762
2777,153565.856241
2778,102717.839485
2779,124708.18083
2780,96376.5122992
2781,97867.4555842
2782,101286.532429
2783,98148.9127448
2784,122684.508121
2785,138922.665796
2786,68445.2709869
2787,129335.35216
2788,76257.3227923
2789,168441.554634
2790,97081.0460356
2791,109683.147435
2792,60781.9553674
2793,146501.279564
2794,98639.3777066
2795,119936.407326
2796,101327.206841
2797,191648.043338
2798,105998.735727
2799,107513.969562
2800,69816.6783967
2801,109260.027523
2802,123913.012473
2803,161219.045751
2804,125680.811599
2805,99699.4206633
2806,84716.5896802
2807,169438.853509
2808,147399.614409
2809,127949.380943
2810,123704.686011
2811,160611.514251
2812,170882.819114
2813,159371.209658
2814,161842.872972
2815,97402.109057
2816,228432.067459
2817,158804.042434
2818,132009.995244
2819,179707.448069
2820,137878.979203
2821,102466.7916
2822,193973.771956
2823,288914.492386
2824,163946.627631
2825,145158.112895
2826,131687.367622
2827,135978.653683
2828,211011.760584
2829,226611.257819
2830,228629.063706
2831,175553.980166
2832,237378.867507
2833,309011.375648
2834,222916.034299
2835,227715.566334
2836,187226.204924
2837,159639.672045
2838,151532.860157
2839,171967.262228
2840,204951.784623
2841,203512.385698
2842,236638.793955
2843,147034.914574
2844,180453.749093
2845,129661.900417
2846,205324.540051
2847,215083.854054
2848,213038.848002
2849,196105.606473
2850,273210.265927
2851,211823.916078
2852,242725.166897
2853,236022.397566
2854,138349.280317
2855,204868.894382
2856,197388.505254
2857,187383.130832
2858,206447.081994
2859,101225.052541
2860,125889.348905
2861,123323.678047
2862,179255.600243
2863,128762.785563
2864,248793.752034
2865,141915.318859
2866,138304.473089
2867,100535.858919
2868,94581.6142956
2869,93972.1536406
2870,119495.755226
2871,80059.4513459
2872,53722.6810667
2873,97942.1812504
2874,142088.030451
2875,112527.953398
2876,158582.974104
2877,150913.202458
2878,155124.664678
2879,135863.927103
2880,107448.737542
2881,146065.157066
2882,186229.948057
2883,202689.332744
2884,198660.370276
2885,190544.994759
2886,231125.091384
2887,98079.0071155
2888,147824.713721
2889,59939.9906532
2890,82132.0279546
2891,134454.70517
2892,46542.5670491
2893,79301.0266431
2894,55220.0098902
2895,339692.399774
2896,280324.548399
2897,216241.148388
2898,148966.735465
2899,211882.131352
2900,160655.238734
2901,206652.810609
2902,178277.765685
2903,323245.628788
2904,341004.732999
2905,76004.5644773
2906,201704.444262
2907,111493.879843
2908,131655.326872
2909,152602.298063
2910,76619.6869956
2911,80866.9577866
2912,150361.741881
2913,78054.2721429
2914,78883.3529149
2915,85861.2335072
2916,82033.0568972
2917,171647.29093
2918,117310.757157
2919,224527.876541
