Id,SalePrice
2234,240292.875
2235,209112.46875
2236,257956.546875
2237,346560.15625
2238,193758.8125
2239,111332.664062
2240,157874.734375
2241,157063.78125
2242,128756.25
2243,127439.8125
2244,103139.265625
2245,102664.0
2246,142496.640625
2247,107746.453125
2248,127839.6875
2249,128139.101562
2250,140448.1875
2251,111945.921875
2252,177085.140625
2253,147472.875
2254,174229.484375
2255,186005.75
2256,191834.671875
2257,205671.28125
2258,172920.4375
2259,177962.296875
2260,165005.40625
2261,191168.609375
2262,207695.375
2263,359762.25
2264,390115.5625
2265,167885.921875
2266,306894.0625
2267,353773.125
2268,421810.34375
2269,148404.03125
2270,194051.921875
2271,227137.421875
2272,193538.859375
2273,167667.34375
2274,169353.609375
2275,160096.859375
2276,195238.453125
2277,189042.171875
2278,143888.859375
2279,126335.359375
2280,119272.523438
2281,158821.578125
2282,178400.53125
2283,104300.929688
2284,108171.882812
2285,149849.109375
2286,124130.101562
2287,366180.875
2288,262688.3125
2289,384182.0
2290,475220.40625
2291,330423.5625
2292,421094.90625
2293,475661.5625
2294,428986.875
2295,446431.59375
2296,285986.28125
2297,304634.75
2298,312133.0
2299,378993.8125
2300,351664.375
2301,281579.03125
2302,235926.921875
2303,237652.875
2304,260420.1875
2305,178704.140625
2306,173781.265625
2307,179280.953125
2308,226984.328125
2309,279239.125
2310,210569.9375
2311,187443.34375
2312,181420.390625
2313,176016.65625
2314,169370.890625
2315,181498.953125
2316,184545.390625
2317,177910.703125
2318,180027.265625
2319,181565.953125
2320,188856.921875
2321,241877.6875
2322,175500.890625
2323,188066.28125
2324,162110.0
2325,213214.6875
2326,167600.53125
2327,207905.25
2328,225841.65625
2329,186606.46875
2330,177338.484375
2331,354959.0
2332,397110.9375
2333,325313.53125
2334,256225.078125
2335,264895.09375
2336,333900.78125
2337,196748.15625
2338,277287.03125
2339,213009.625
2340,397089.75
2341,214663.296875
2342,233423.25
2343,221918.09375
2344,196815.90625
2345,247947.8125
2346,208250.140625
2347,193507.296875
2348,230307.421875
2349,175835.953125
2350,293551.09375
2351,253948.5625
2352,256109.53125
2353,241737.71875
2354,137028.625
2355,149304.046875
2356,153658.5
2357,194081.15625
2358,188583.0
2359,133125.75
2360,115583.023438
2361,143923.859375
2362,270002.28125
2363,139897.5625
2364,162590.890625
2365,214937.390625
2366,201272.40625
2367,232329.015625
2368,205941.546875
2369,226091.203125
2370,173139.578125
2371,164785.875
2372,185412.09375
2373,272572.125
2374,312769.1875
2375,273550.5
2376,267166.53125
2377,340537.40625
2378,138739.515625
2379,186564.296875
2380,142578.328125
2381,162256.46875
2382,215776.578125
2383,208765.546875
2384,246266.84375
2385,164909.765625
2386,134756.296875
2387,135145.109375
2388,95613.7578125
2389,128009.390625
2390,149269.3125
2391,147967.640625
2392,116426.914062
2393,176482.078125
2394,145643.03125
2395,205752.890625
2396,141599.703125
2397,226256.203125
2398,139314.9375
2399,58276.6445312
2400,52563.5273438
2401,115341.648438
2402,135304.375
2403,141731.421875
2404,144368.15625
2405,160177.65625
2406,142068.25
2407,123992.03125
2408,140146.34375
2409,124336.96875
2410,173265.609375
2411,119250.914062
2412,155938.421875
2413,130354.90625
2414,138106.65625
2415,135013.0625
2416,131919.546875
2417,133593.53125
2418,130213.382812
2419,131803.484375
2420,126090.289062
2421,158884.0
2422,113140.929688
2423,116447.90625
2424,163754.109375
2425,213460.671875
2426,138121.0
2427,133667.0625
2428,182759.96875
2429,116957.867188
2430,132845.46875
2431,112021.0
2432,145792.140625
2433,151162.875
2434,140391.40625
2435,148233.875
2436,108812.859375
2437,108499.601562
2438,131010.953125
2439,108748.851562
2440,120148.171875
2441,95920.90625
2442,103553.710938
2443,119490.320312
2444,127324.164062
2445,72313.6953125
2446,126168.71875
2447,180685.34375
2448,133359.0625
2449,106482.835938
2450,142759.96875
2451,126097.507812
2452,194115.59375
2453,92378.15625
2454,120397.1875
2455,123039.3125
2456,124768.390625
2457,132120.75
2458,115704.007812
2459,105549.328125
2460,133166.390625
2461,117169.765625
2462,133007.859375
2463,122300.648438
2464,178826.21875
2465,136654.859375
2466,116262.921875
2467,137326.5
2468,75020.40625
2469,74605.2265625
2470,179259.234375
2471,210058.28125
2472,170436.75
2473,115971.898438
2474,74535.1796875
2475,209042.484375
2476,113888.65625
2477,125724.78125
2478,148870.96875
2479,105095.421875
2480,152527.859375
2481,119553.8125
2482,128995.546875
2483,114466.75
2484,124955.820312
2485,124269.273438
2486,160927.15625
2487,179268.984375
2488,160659.5625
2489,154422.109375
2490,148811.203125
2491,90058.2578125
2492,185499.28125
2493,143326.921875
2494,153018.421875
2495,85988.9921875
2496,237678.03125
2497,155017.484375
2498,113745.054688
2499,91840.3828125
2500,127579.046875
2501,129344.289062
2502,146877.609375
2503,88268.2734375
2504,177855.234375
2505,224501.03125
2506,258531.609375
2507,283236.1875
2508,258021.25
2509,211412.4375
2510,230554.203125
2511,179902.328125
2512,203078.265625
2513,208344.6875
2514,252274.796875
2515,152654.171875
2516,164018.40625
2517,139808.46875
2518,152169.4375
2519,223408.34375
2520,220182.078125
2521,192976.90625
2522,215936.734375
2523,125588.289062
2524,134345.171875
2525,146233.984375
2526,132845.59375
2527,113251.257812
2528,130598.671875
2529,130322.210938
2530,111163.867188
2531,250013.109375
2532,217995.734375
2533,192923.359375
2534,236722.5
2535,319655.4375
2536,227578.015625
2537,238690.671875
2538,182655.9375
2539,190491.96875
2540,166138.515625
2541,189792.203125
2542,167866.859375
2543,131721.921875
2544,134388.09375
2545,135169.84375
2546,128984.726562
2547,143996.484375
2548,148087.90625
2549,151771.734375
2550,249661.671875
2551,136156.359375
2552,132233.0625
2553,73785.5625
2554,101111.757812
2555,113206.984375
2556,103324.648438
2557,112819.625
2558,155849.515625
2559,134326.96875
2560,150262.828125
2561,142532.78125
2562,130649.375
2563,150385.6875
2564,204742.09375
2565,141246.609375
2566,153213.375
2567,139155.59375
2568,203413.59375
2569,211036.15625
2570,121754.382812
2571,191636.09375
2572,169492.734375
2573,212270.65625
2574,259672.21875
2575,127726.359375
2576,120888.820312
2577,162191.03125
2578,81806.1953125
2579,67028.0703125
2580,87987.9765625
2581,97552.5078125
2582,90017.984375
2583,280595.75
2584,156148.5625
2585,174263.375
2586,215484.359375
2587,199944.109375
2588,149445.078125
2589,151623.15625
2590,211689.25
2591,197134.125
2592,207872.53125
2593,267866.09375
2594,180446.15625
2595,207880.0625
2596,311677.0
2597,186058.265625
2598,280182.90625
2599,342620.59375
2600,156217.671875
2601,149192.609375
2602,84357.484375
2603,94463.5
2604,86761.078125
2605,79436.609375
2606,145706.25
2607,183342.859375
2608,199248.1875
2609,168302.875
2610,114431.273438
2611,131809.140625
2612,150283.03125
2613,136072.640625
2614,129286.203125
2615,155919.25
2616,144840.203125
2617,194355.65625
2618,194048.765625
2619,205287.984375
2620,190110.125
2621,181498.4375
2622,174213.203125
2623,257606.46875
2624,288924.75
2625,312211.3125
2626,170591.71875
2627,172994.5
2628,495047.75
2629,486950.875
2630,386749.03125
2631,463156.34375
2632,425372.53125
2633,313239.03125
2634,397687.0
2635,153248.4375
2636,179184.546875
2637,175343.796875
2638,251684.59375
2639,188108.4375
2640,153731.046875
2641,104743.507812
2642,182011.171875
2643,102097.695312
2644,125788.828125
2645,107680.507812
2646,96062.984375
2647,103129.234375
2648,145933.203125
2649,141947.859375
2650,143628.5
2651,140180.015625
2652,406002.03125
2653,254941.53125
2654,230387.609375
2655,407016.96875
2656,327678.71875
2657,346136.6875
2658,301050.59375
2659,308871.0
2660,358548.03125
2661,353027.9375
2662,351368.34375
2663,309142.71875
2664,267022.875
2665,317449.28125
2666,282886.875
2667,168018.703125
2668,191982.359375
2669,169132.328125
2670,287241.4375
2671,193954.78125
2672,187970.359375
2673,206928.078125
2674,197972.140625
2675,176390.375
2676,193728.140625
2677,190795.421875
2678,252093.453125
2679,273771.03125
2680,294066.375
2681,413700.6875
2682,336939.96875
2683,533755.25
2684,322770.53125
2685,345803.125
2686,264492.21875
2687,326953.25
2688,221419.609375
2689,207383.84375
2690,448966.03125
2691,178976.1875
2692,135248.640625
2693,187298.421875
2694,140093.6875
2695,191348.28125
2696,189704.4375
2697,181932.203125
2698,183800.3125
2699,161666.59375
2700,152842.96875
2701,144976.46875
2702,110372.21875
2703,126683.3125
2704,139148.703125
2705,121435.484375
2706,117413.28125
2707,126601.0625
2708,137205.421875
2709,106070.523438
2710,129905.28125
2711,294020.9375
2712,398032.65625
2713,174431.984375
2714,148873.671875
2715,173251.890625
2716,142573.4375
2717,179638.640625
2718,232805.203125
2719,153622.59375
2720,172748.6875
2721,136095.21875
2722,160340.265625
2723,151957.40625
2724,129097.820312
2725,132632.171875
2726,145426.375
2727,179272.40625
2728,178697.671875
2729,150380.53125
2730,142727.71875
2731,133932.859375
2732,132568.171875
2733,157933.453125
2734,147345.921875
2735,130076.234375
2736,140962.9375
2737,127608.375
2738,137180.5625
2739,162511.0625
2740,138291.4375
2741,145370.765625
2742,151062.4375
2743,141767.796875
2744,160061.59375
2745,139845.53125
2746,140171.203125
2747,156350.015625
2748,122902.914062
2749,129004.40625
2750,136138.96875
2751,136401.609375
2752,190970.0
2753,144334.5625
2754,221503.25
2755,129437.453125
2756,93430.46875
2757,68751.3125
2758,80656.4140625
2759,157908.015625
2760,123171.507812
2761,144467.3125
2762,143062.0
2763,183265.765625
2764,160500.140625
2765,289644.53125
2766,119185.765625
2767,86410.3828125
2768,135065.34375
2769,135919.859375
2770,149874.984375
2771,112019.179688
2772,114334.1875
2773,164853.0
2774,134560.078125
2775,122638.304688
2776,135820.984375
2777,146167.75
2778,100189.3125
2779,116776.757812
2780,96522.9765625
2781,96037.8828125
2782,86620.1171875
2783,101874.867188
2784,126320.664062
2785,137993.296875
2786,74564.8984375
2787,120360.21875
2788,75222.7890625
2789,199959.171875
2790,88113.515625
2791,116532.335938
2792,52427.0507812
2793,149627.90625
2794,102725.992188
2795,119632.734375
2796,102117.265625
2797,186035.015625
2798,109765.179688
2799,118179.890625
2800,64572.0234375
2801,112206.507812
2802,136820.609375
2803,167933.796875
2804,134934.40625
2805,101011.710938
2806,85931.03125
2807,156086.625
2808,149865.984375
2809,135856.484375
2810,130467.585938
2811,156651.203125
2812,160608.234375
2813,151104.21875
2814,159982.546875
2815,105025.1875
2816,251978.8125
2817,153790.0
2818,130008.648438
2819,154547.78125
2820,133052.515625
2821,106972.3125
2822,196404.328125
2823,324127.46875
2824,175328.078125
2825,168151.265625
2826,131019.953125
2827,139419.015625
2828,196119.078125
2829,183172.28125
2830,240669.21875
2831,177821.484375
2832,242482.34375
2833,292103.9375
2834,208383.25
2835,220042.6875
2836,193063.609375
2837,148958.171875
2838,155710.90625
2839,182976.5625
2840,203300.515625
2841,205747.203125
2842,223151.765625
2843,143077.421875
2844,147906.265625
2845,119970.929688
2846,208101.640625
2847,199246.859375
2848,216371.28125
2849,196495.765625
2850,297827.71875
2851,222890.359375
2852,247295.09375
2853,231902.21875
2854,141785.09375
2855,189956.265625
2856,198945.53125
2857,188661.4375
2858,196112.90625
2859,116176.578125
2860,127321.734375
2861,125346.945312
2862,187275.203125
2863,123772.398438
2864,253823.875
2865,140013.421875
2866,143757.859375
2867,96677.1015625
2868,92830.5078125
2869,115633.1875
2870,120778.882812
2871,84091.2109375
2872,53578.75
2873,100606.195312
2874,139382.046875
2875,111372.164062
2876,161745.546875
2877,143090.109375
2878,170330.640625
2879,133640.421875
2880,98940.125
2881,152765.296875
2882,165549.671875
2883,193650.921875
2884,206054.515625
2885,185863.890625
2886,224248.953125
2887,94624.890625
2888,133013.703125
2889,54836.0195312
2890,83320.46875
2891,133163.34375
2892,42339.953125
2893,67844.2578125
2894,53884.8789062
2895,287669.375
2896,287175.15625
2897,194335.453125
2898,142641.84375
2899,224957.953125
2900,155161.84375
2901,204096.03125
2902,178572.96875
2903,351341.5625
2904,366808.625
2905,88492.2265625
2906,196320.4375
2907,112528.3125
2908,130945.25
2909,143412.921875
2910,80393.0078125
2911,83003.3828125
2912,139681.984375
2913,85645.171875
2914,78094.9609375
2915,82824.8359375
2916,83267.796875
2917,156040.1875
2918,119248.1875
2919,226422.421875
